"",0,1
0,"009420",1.0096079111099243
1,"028670",1.006179690361023
2,"010060",1.0037535429000854
3,"003090",1.0018200874328613
4,"003230",1.0011277198791504
5,"017800",1.0009957551956177
6,"000210",0.9974083304405212
7,"111770",0.9895035624504089
